codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia,v1,segmentacao
467865,Feminino,Não,35,Sim,Artista,3.0,Baixa,1.0,Cat_4,A
465758,Feminino,Sim,37,Não,Engenharia,7.0,Baixa,1.0,Cat_4,D
464184,Feminino,Sim,39,Não,Engenharia,4.0,Média,2.0,Cat_6,B
462618,Feminino,Não,32,Sim,Enfermagem,1.0,Baixa,5.0,Cat_4,D
464226,Feminino,Sim,62,Sim,Artista,2.0,Média,3.0,Cat_6,C
465432,Feminino,Sim,58,Sim,Engenharia,0.0,Média,4.0,Cat_4,B
464087,Feminino,Não,32,Não,Engenharia,,Baixa,4.0,Cat_6,C
466627,Masculino,Não,25,Não,Enfermagem,0.0,Baixa,5.0,Cat_6,C
467380,Feminino,Sim,56,Sim,Artista,0.0,Média,4.0,Cat_6,C
465842,Feminino,Não,36,Sim,Entretenimento,10.0,Baixa,2.0,Cat_6,A
464622,Feminino,Não,30,Não,Enfermagem,8.0,Baixa,3.0,Cat_6,A
462083,Masculino,Não,19,Não,Enfermagem,1.0,Baixa,5.0,Cat_6,D
460910,Masculino,Não,27,Sim,Enfermagem,0.0,Baixa,2.0,Cat_6,A
460255,Feminino,Não,38,Sim,Medicina,14.0,Baixa,1.0,Cat_6,A
460109,Masculino,Sim,46,Sim,Artista,8.0,Média,2.0,Cat_6,C
464306,Masculino,Não,29,Sim,Artista,3.0,Baixa,1.0,Cat_6,B
466835,Masculino,Sim,51,Não,Entretenimento,1.0,Média,4.0,Cat_7,B
465192,Masculino,Sim,55,Não,Artista,0.0,Baixa,1.0,Cat_6,A
463380,Feminino,Sim,69,Sim,Engenharia,1.0,Baixa,1.0,Cat_3,A
462391,Feminino,Não,26,Não,Enfermagem,1.0,Baixa,8.0,Cat_7,C
467086,Feminino,Sim,83,Sim,Direito,0.0,Baixa,3.0,Cat_6,A
460306,Feminino,Não,39,Sim,Enfermagem,9.0,Baixa,1.0,Cat_6,D
460752,Masculino,Sim,35,Sim,Artista,9.0,Baixa,1.0,Cat_6,A
467264,Masculino,Sim,19,Não,Marketing,2.0,Alta,5.0,Cat_6,C
461646,Feminino,Sim,60,Sim,Artista,,Alta,4.0,Cat_6,C
463570,Masculino,Sim,35,Sim,Artista,,Média,4.0,Cat_6,C
465277,Feminino,Não,53,Sim,Engenharia,,Baixa,1.0,Cat_6,B
467426,Feminino,Sim,86,Não,Direito,,Baixa,,Cat_6,B
466258,Feminino,Não,29,Não,Enfermagem,1.0,Baixa,3.0,Cat_6,B
463719,Feminino,Não,26,Não,Medicina,0.0,Baixa,1.0,Cat_6,D
460032,Masculino,Não,36,Sim,Engenharia,8.0,Baixa,1.0,Cat_6,A
465175,Feminino,Não,22,Não,Responsável pela Casa,0.0,Baixa,4.0,Cat_6,D
466610,Masculino,Não,19,Não,Marketing,0.0,Baixa,5.0,Cat_6,A
459036,Feminino,Sim,20,Sim,Direito,1.0,Média,3.0,Cat_3,A
464047,Masculino,Não,43,Sim,Enfermagem,3.0,Baixa,3.0,Cat_6,D
459496,Feminino,Não,42,Sim,Artista,,Baixa,3.0,Cat_6,A
459997,Masculino,Não,43,Sim,Entretenimento,1.0,Baixa,2.0,Cat_4,A
463382,Feminino,Sim,50,Sim,Engenharia,4.0,Alta,3.0,Cat_6,B
460967,Masculino,Não,25,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6,A
465094,Masculino,Sim,61,Não,Artista,1.0,Alta,2.0,Cat_6,B
461229,Feminino,Sim,28,Sim,Enfermagem,0.0,Média,2.0,Cat_6,A
466442,Masculino,Não,38,Sim,Artista,1.0,Baixa,1.0,Cat_6,D
464527,Masculino,Não,25,Não,Empreendedorismo,12.0,Baixa,3.0,Cat_6,A
463560,Feminino,Não,18,Não,Enfermagem,9.0,Baixa,5.0,Cat_4,D
460011,Masculino,Sim,43,Sim,Entretenimento,1.0,Média,5.0,Cat_5,C
467207,Feminino,Não,27,Sim,Artista,8.0,Baixa,1.0,Cat_6,B
465177,Feminino,Não,60,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6,D
467531,Masculino,Sim,75,Sim,Direito,2.0,Baixa,1.0,Cat_6,D
465409,Feminino,Não,31,Não,Medicina,,Baixa,4.0,Cat_6,D
462842,Masculino,Não,23,Não,Medicina,6.0,Baixa,4.0,Cat_2,D
462124,Masculino,Não,36,Sim,Artista,8.0,Baixa,1.0,Cat_6,A
466265,Masculino,Não,30,Não,Medicina,1.0,Baixa,1.0,Cat_3,C
459789,Masculino,Sim,56,Não,Artista,1.0,Média,2.0,Cat_6,C
464223,Feminino,Sim,52,Sim,Artista,2.0,Baixa,2.0,Cat_6,C
460280,Masculino,Sim,39,Sim,Entretenimento,0.0,Baixa,1.0,Cat_6,D
460331,Feminino,Não,35,Não,Artista,5.0,Baixa,1.0,Cat_6,A
461494,Masculino,Sim,33,Não,Engenharia,0.0,Média,2.0,Cat_6,B
460035,Feminino,Não,25,Sim,Artista,0.0,Baixa,6.0,Cat_6,A
463812,Feminino,Sim,27,Sim,Artista,0.0,Média,2.0,Cat_4,B
465569,Masculino,Sim,35,Sim,Artista,1.0,Alta,3.0,Cat_6,A
466333,Feminino,Sim,41,Sim,Artista,1.0,Média,2.0,Cat_6,C
467668,Feminino,Sim,49,Sim,Artista,,Média,3.0,Cat_7,C
462723,Feminino,Sim,46,Não,Artista,8.0,Média,2.0,Cat_6,B
460909,Feminino,Não,31,Não,Enfermagem,,Baixa,2.0,Cat_6,D
467777,Masculino,Não,49,Sim,Medicina,,Baixa,1.0,Cat_6,C
462404,Feminino,Não,26,Sim,Artista,9.0,Baixa,1.0,Cat_6,A
461799,Masculino,Sim,43,Sim,Medicina,13.0,Alta,2.0,Cat_6,B
459933,Feminino,Sim,30,Sim,Artista,8.0,Baixa,4.0,Cat_6,A
463717,Feminino,Sim,70,Sim,Artista,1.0,Média,4.0,Cat_6,C
463652,Feminino,Não,28,Sim,Artista,,Baixa,1.0,Cat_6,D
462149,Feminino,Sim,89,Não,Direito,3.0,Alta,1.0,Cat_6,D
462769,Feminino,Sim,42,Não,Responsável pela Casa,6.0,Alta,4.0,Cat_6,B
465532,Feminino,Sim,37,Sim,Entretenimento,6.0,Média,3.0,Cat_4,A
462829,Masculino,Sim,29,Não,Empreendedorismo,1.0,Média,3.0,Cat_6,D
459210,Feminino,Sim,68,Sim,Artista,1.0,Alta,2.0,Cat_6,C
464659,Feminino,Não,25,Não,Engenharia,1.0,Baixa,1.0,Cat_4,D
461411,Masculino,Não,29,Não,Enfermagem,1.0,Baixa,,Cat_6,D
467759,Feminino,Sim,48,Sim,Medicina,0.0,Baixa,2.0,Cat_6,C
461475,Feminino,Sim,51,Sim,Medicina,1.0,Média,3.0,Cat_1,C
462714,Feminino,Sim,40,Sim,Engenharia,1.0,Alta,5.0,Cat_2,B
466890,Masculino,Sim,47,Sim,Artista,0.0,Média,6.0,Cat_7,B
462888,Masculino,Sim,39,Sim,Empreendedorismo,,Alta,3.0,Cat_6,B
467479,Masculino,Sim,35,Sim,Empreendedorismo,1.0,Média,4.0,Cat_6,C
466799,Feminino,Não,19,Não,Enfermagem,2.0,Baixa,3.0,Cat_6,D
466557,Feminino,Não,21,Não,Enfermagem,7.0,Baixa,,Cat_6,D
460873,Masculino,Sim,46,Sim,Entretenimento,0.0,Média,3.0,Cat_4,B
466776,Masculino,Sim,86,Sim,Direito,0.0,Baixa,1.0,Cat_6,B
459462,Masculino,Sim,66,Sim,Artista,0.0,Alta,2.0,Cat_6,B
465727,Masculino,Não,42,Não,Marketing,1.0,Baixa,5.0,Cat_4,D
462348,Feminino,Sim,73,Sim,Direito,1.0,Alta,2.0,Cat_6,B
460941,Masculino,Sim,72,Não,Engenharia,1.0,Baixa,1.0,Cat_6,A
461629,Masculino,Sim,53,Sim,Artista,0.0,Baixa,3.0,Cat_6,B
459907,Feminino,Sim,39,Sim,Artista,8.0,Média,2.0,Cat_6,C
467146,Feminino,Não,27,Não,Responsável pela Casa,9.0,Baixa,1.0,Cat_6,D
460916,Masculino,Sim,63,Não,Entretenimento,1.0,Média,,Cat_6,B
459196,Feminino,Não,23,Não,Enfermagem,1.0,Baixa,3.0,Cat_4,D
465444,Feminino,Não,30,Sim,Entretenimento,0.0,Baixa,4.0,Cat_6,B
464186,Feminino,Sim,39,Sim,Artista,5.0,Média,2.0,Cat_6,C
466412,Masculino,Sim,26,Sim,Artista,1.0,Média,3.0,Cat_6,B
459480,Feminino,Sim,50,Sim,Entretenimento,7.0,Baixa,3.0,Cat_6,A
467880,Feminino,Sim,45,Sim,Artista,1.0,Média,2.0,Cat_6,C
460216,Feminino,Não,62,Não,Entretenimento,2.0,Baixa,1.0,Cat_6,A
467941,Feminino,Não,27,Sim,Medicina,1.0,Baixa,3.0,Cat_6,A
466090,Masculino,Sim,57,Sim,Entretenimento,1.0,Baixa,,Cat_6,A
462572,Feminino,Sim,30,Não,Engenharia,1.0,Média,7.0,Cat_4,A
467443,Masculino,Não,32,Não,Enfermagem,7.0,Baixa,4.0,Cat_3,A
462548,Masculino,Não,18,,Empreendedorismo,,Baixa,5.0,Cat_4,A
459701,Masculino,Não,47,Não,Artista,3.0,Baixa,3.0,Cat_5,B
461139,Feminino,Não,32,Sim,Artista,4.0,Baixa,4.0,Cat_2,A
461115,Feminino,Sim,32,Não,Engenharia,5.0,Baixa,3.0,Cat_1,A
459027,Masculino,Sim,67,Sim,Medicina,1.0,Média,4.0,Cat_6,B
467340,Feminino,Sim,77,Sim,Direito,0.0,Alta,2.0,Cat_6,C
461410,Masculino,Sim,79,Não,,0.0,Média,2.0,,C
460857,Masculino,Não,31,Não,Entretenimento,1.0,Baixa,1.0,Cat_4,A
464300,Masculino,Sim,42,Sim,Artista,0.0,Baixa,3.0,Cat_4,A
460532,Feminino,Não,18,Não,,0.0,Baixa,6.0,Cat_6,D
463287,Masculino,Sim,50,Sim,Artista,1.0,Média,4.0,Cat_2,C
461392,Masculino,Sim,71,Sim,Artista,0.0,Média,5.0,Cat_6,C
461546,Feminino,Sim,72,Não,Direito,1.0,Baixa,3.0,Cat_6,A
467780,Masculino,Sim,47,Sim,Artista,,Baixa,3.0,Cat_6,A
462130,Masculino,Sim,45,Sim,Artista,9.0,Média,2.0,Cat_6,C
464684,Feminino,Não,40,Não,Engenharia,9.0,Baixa,5.0,Cat_4,A
462276,Feminino,Não,36,Sim,Engenharia,4.0,Baixa,1.0,Cat_6,A
462142,Feminino,Não,42,Sim,Artista,,Baixa,1.0,Cat_6,B
462417,Masculino,Não,30,Não,Enfermagem,4.0,Baixa,4.0,Cat_6,D
466463,Feminino,Não,29,Sim,Enfermagem,2.0,Baixa,4.0,Cat_4,B
464736,Masculino,Não,28,Sim,Engenharia,0.0,Baixa,5.0,Cat_4,D
467520,Masculino,,22,Não,Enfermagem,,Baixa,2.0,Cat_6,D
459835,Masculino,Sim,85,Não,Direito,,Baixa,1.0,Cat_6,D
463855,Feminino,Sim,40,Sim,Artista,1.0,Média,2.0,Cat_6,C
460344,Feminino,Sim,52,Sim,Artista,14.0,Média,2.0,Cat_6,C
466211,Masculino,Sim,47,Sim,Artista,0.0,Baixa,,Cat_6,C
460139,Masculino,Não,26,Não,Artista,6.0,Baixa,6.0,Cat_5,D
464126,Feminino,Não,55,Sim,Marketing,3.0,Baixa,1.0,Cat_6,B
461286,Feminino,Não,20,Não,Medicina,4.0,Baixa,4.0,Cat_6,D
461621,Feminino,Sim,87,Sim,Direito,0.0,Alta,2.0,Cat_6,C
460163,Masculino,Não,28,Não,Enfermagem,0.0,Baixa,2.0,Cat_4,A
461958,Masculino,Não,38,Não,Artista,2.0,Baixa,2.0,Cat_3,A
464875,Masculino,Sim,42,Não,Entretenimento,1.0,Baixa,2.0,Cat_4,B
464791,Masculino,Sim,42,Não,Marketing,0.0,Alta,6.0,Cat_4,A
464579,Feminino,Não,29,Não,Engenharia,1.0,Baixa,4.0,Cat_6,D
463531,Masculino,Não,32,Sim,Medicina,0.0,Baixa,4.0,Cat_6,A
462651,Masculino,Sim,38,Não,Empreendedorismo,,Alta,5.0,Cat_4,D
465486,Feminino,Sim,59,Não,Artista,1.0,Alta,2.0,Cat_6,C
460882,Masculino,Não,22,Não,Enfermagem,0.0,Baixa,2.0,Cat_3,D
467162,Feminino,Não,26,Não,Responsável pela Casa,9.0,Baixa,,Cat_4,D
461298,Feminino,Sim,78,Sim,Artista,1.0,Alta,2.0,Cat_6,C
461595,Feminino,Não,32,Sim,Enfermagem,0.0,Baixa,3.0,Cat_4,A
459260,Masculino,Sim,37,Sim,Artista,0.0,Média,4.0,Cat_7,C
462772,Masculino,Sim,37,Sim,Enfermagem,1.0,Alta,4.0,Cat_6,B
462941,Masculino,Não,67,Não,Direito,,Baixa,2.0,Cat_6,D
459143,Masculino,Sim,47,Não,Artista,0.0,Alta,4.0,Cat_6,B
464532,Feminino,Sim,68,Sim,Direito,0.0,Alta,2.0,Cat_6,A
460056,Masculino,Não,30,Sim,Enfermagem,3.0,Baixa,5.0,Cat_1,C
466761,Feminino,Sim,48,Sim,Entretenimento,2.0,Baixa,1.0,Cat_1,A
465469,Feminino,Não,43,Sim,Artista,6.0,Baixa,1.0,Cat_6,C
461886,Masculino,Sim,33,Sim,Enfermagem,9.0,Baixa,2.0,Cat_6,D
465680,Masculino,Sim,31,Não,Enfermagem,0.0,Média,5.0,Cat_4,D
459316,Masculino,Sim,32,Sim,Enfermagem,1.0,Baixa,2.0,Cat_6,D
465609,Feminino,Não,21,Não,Enfermagem,1.0,Baixa,4.0,Cat_2,D
467009,Feminino,Não,29,Não,Responsável pela Casa,2.0,Baixa,4.0,Cat_3,D
461766,Feminino,Sim,35,Sim,Artista,1.0,Baixa,2.0,Cat_4,A
464938,Masculino,Sim,46,Não,Artista,0.0,Baixa,3.0,Cat_4,A
462034,Feminino,Sim,38,Sim,Artista,9.0,Alta,2.0,Cat_2,B
464049,Feminino,Não,32,Sim,Enfermagem,1.0,Baixa,3.0,Cat_6,C
467925,Feminino,Não,28,Sim,Artista,3.0,Baixa,7.0,Cat_2,A
463711,Feminino,Sim,68,Sim,Direito,3.0,Baixa,1.0,Cat_6,A
463846,Feminino,Sim,45,Sim,Artista,4.0,Baixa,1.0,Cat_6,C
462064,Masculino,Sim,58,Sim,Artista,0.0,Média,3.0,Cat_7,C
463249,Masculino,Não,28,Não,Entretenimento,1.0,Baixa,2.0,Cat_7,A
464217,Feminino,Não,32,Não,Enfermagem,12.0,Baixa,3.0,Cat_6,A
463378,Masculino,Não,30,Sim,Medicina,1.0,Baixa,1.0,Cat_3,B
463035,Feminino,Sim,42,Não,Responsável pela Casa,3.0,Média,4.0,Cat_6,D
459656,Masculino,Não,22,Não,,,Baixa,6.0,Cat_1,D
463114,Masculino,Não,41,Sim,Artista,,Baixa,3.0,Cat_6,C
465309,Feminino,Não,18,Não,Enfermagem,6.0,Baixa,4.0,Cat_7,D
462688,Feminino,Sim,29,Sim,Enfermagem,8.0,Baixa,3.0,Cat_3,D
459255,Feminino,Não,33,Sim,Enfermagem,0.0,Baixa,3.0,Cat_6,A
467385,Masculino,Não,47,Não,Artista,1.0,Baixa,,Cat_4,A
467492,Feminino,Sim,57,Sim,Medicina,1.0,Baixa,2.0,Cat_7,A
460789,Masculino,Sim,36,Sim,Empreendedorismo,1.0,Baixa,3.0,Cat_6,D
467307,Masculino,Sim,57,Sim,Empreendedorismo,1.0,Alta,3.0,Cat_6,C
464026,Masculino,Não,18,Não,Enfermagem,1.0,Baixa,2.0,Cat_6,D
464645,Masculino,,52,Sim,Artista,1.0,Média,5.0,Cat_4,C
462493,Masculino,Sim,52,Sim,Artista,1.0,Média,6.0,Cat_6,C
460685,Masculino,Não,51,,Artista,6.0,Baixa,4.0,Cat_4,B
460452,Feminino,Sim,37,Sim,Entretenimento,0.0,Média,2.0,Cat_1,B
459322,Masculino,Não,36,Sim,Marketing,0.0,Baixa,1.0,Cat_6,A
464066,Feminino,Não,29,Sim,Enfermagem,9.0,Baixa,3.0,Cat_4,A
461114,Masculino,Sim,45,Sim,Artista,1.0,Média,4.0,Cat_3,C
465165,Masculino,Não,61,Sim,Artista,0.0,Baixa,1.0,Cat_6,B
464526,Masculino,Sim,52,Sim,Entretenimento,1.0,Média,4.0,Cat_6,A
460666,Feminino,Sim,49,Sim,Responsável pela Casa,14.0,Baixa,1.0,Cat_6,A
465417,Masculino,Sim,40,Sim,Entretenimento,,Média,2.0,Cat_4,B
464096,Feminino,Não,31,Não,Enfermagem,1.0,Baixa,5.0,Cat_4,C
464891,Masculino,Sim,42,Não,Entretenimento,1.0,Baixa,3.0,Cat_4,A
460107,Masculino,Sim,51,Sim,Engenharia,1.0,Média,5.0,Cat_6,C
467708,Feminino,Não,42,Sim,Enfermagem,8.0,Baixa,1.0,Cat_7,D
461873,Masculino,Não,29,Sim,Medicina,1.0,Baixa,4.0,Cat_6,C
465181,Feminino,Não,33,Sim,Enfermagem,8.0,Baixa,1.0,Cat_4,A
467204,Masculino,Não,27,Sim,Enfermagem,,Baixa,3.0,Cat_6,D
467320,Feminino,Não,21,Não,Enfermagem,0.0,Baixa,4.0,Cat_2,D
459468,Masculino,Sim,35,Não,Artista,9.0,Média,3.0,Cat_6,B
467316,Feminino,Não,42,Sim,Medicina,0.0,Baixa,1.0,Cat_6,A
466182,Feminino,Não,41,Sim,Artista,2.0,Baixa,1.0,Cat_6,C
463757,Masculino,Não,39,Sim,Artista,0.0,Baixa,3.0,Cat_6,B
462314,Feminino,Não,28,Não,Medicina,14.0,Baixa,1.0,Cat_6,A
466392,Feminino,Sim,45,Sim,Engenharia,3.0,Média,,Cat_3,B
466652,Feminino,Sim,61,Sim,Medicina,1.0,Média,2.0,Cat_6,B
461664,Masculino,Sim,62,Sim,Artista,0.0,Média,4.0,Cat_6,C
464105,Masculino,Sim,65,Sim,Entretenimento,1.0,Média,2.0,Cat_6,C
466790,Masculino,Sim,45,Sim,Medicina,1.0,Média,2.0,Cat_3,A
463844,Feminino,Sim,26,Sim,Engenharia,9.0,Baixa,2.0,Cat_6,B
462913,Feminino,Não,25,Sim,Artista,4.0,Baixa,5.0,Cat_6,C
465541,Feminino,Sim,45,Sim,Artista,1.0,Média,4.0,Cat_7,C
459149,Masculino,Sim,43,Não,Empreendedorismo,0.0,Alta,4.0,Cat_6,B
464508,Masculino,Sim,49,Sim,Empreendedorismo,1.0,Alta,3.0,Cat_6,C
458999,Masculino,Sim,55,Sim,Artista,1.0,Média,2.0,Cat_6,C
459947,Feminino,Não,37,Sim,Artista,3.0,Baixa,1.0,Cat_6,B
465500,Masculino,Sim,65,Sim,Entretenimento,1.0,Alta,2.0,Cat_6,C
466009,Feminino,Não,32,Não,,10.0,Baixa,5.0,Cat_6,C
466338,Feminino,Não,39,Não,Engenharia,0.0,Baixa,3.0,Cat_4,A
465122,Feminino,Sim,40,Sim,Artista,2.0,Média,2.0,Cat_6,C
465230,Masculino,Sim,72,Sim,Entretenimento,1.0,Média,3.0,Cat_6,C
466369,Feminino,Não,38,Não,Responsável pela Casa,5.0,Baixa,1.0,Cat_2,B
463939,Masculino,Não,26,Não,Marketing,0.0,Baixa,5.0,Cat_6,D
460825,Masculino,Não,30,Sim,Medicina,1.0,Baixa,3.0,Cat_4,D
461125,Masculino,Sim,51,Sim,Responsável pela Casa,1.0,Baixa,,Cat_4,A
463471,Masculino,Não,57,Sim,Marketing,1.0,Baixa,4.0,Cat_7,A
467415,Feminino,Não,31,Sim,Enfermagem,1.0,Baixa,1.0,Cat_6,D
465879,Masculino,Não,39,Sim,Artista,0.0,Baixa,1.0,Cat_6,A
463961,Feminino,Não,30,Não,Engenharia,0.0,Baixa,4.0,Cat_4,A
462634,Feminino,Sim,43,Não,Artista,0.0,Média,3.0,Cat_4,A
463622,Masculino,Não,27,Sim,Enfermagem,8.0,Baixa,1.0,Cat_3,C
466624,Feminino,Sim,46,Não,Artista,0.0,Média,4.0,Cat_3,C
467785,Masculino,Sim,43,Não,Artista,1.0,Baixa,2.0,Cat_6,B
461928,Masculino,Sim,69,Sim,Direito,,Baixa,1.0,,A
460578,Masculino,Sim,28,Não,Entretenimento,8.0,Média,4.0,Cat_7,D
460198,Masculino,Não,43,Sim,Entretenimento,9.0,Baixa,1.0,Cat_6,D
467468,Feminino,Não,27,Não,Enfermagem,,Baixa,5.0,Cat_7,D
463581,Feminino,Não,28,Sim,Enfermagem,1.0,Baixa,3.0,Cat_6,D
463968,Masculino,Não,33,Não,Artista,,Baixa,4.0,Cat_6,D
465414,Feminino,Não,30,Não,Engenharia,0.0,Baixa,1.0,,B
464574,Masculino,Não,58,Não,Enfermagem,4.0,Baixa,2.0,Cat_6,D
462312,Feminino,Não,38,Sim,Engenharia,8.0,Baixa,4.0,Cat_6,A
467971,Feminino,Não,31,Sim,Artista,1.0,Baixa,4.0,Cat_6,D
464746,Masculino,Sim,32,Não,Empreendedorismo,4.0,Média,5.0,Cat_4,D
459298,Masculino,Sim,45,Sim,Artista,4.0,Média,4.0,Cat_6,C
466414,Masculino,Sim,66,Sim,Artista,1.0,Baixa,3.0,Cat_6,A
460773,Feminino,Sim,51,Sim,Artista,1.0,Média,3.0,Cat_6,C
461594,Feminino,Sim,59,Sim,Artista,,Média,2.0,Cat_6,C
462713,Feminino,Não,40,Sim,Engenharia,,Baixa,1.0,Cat_3,B
465163,Masculino,Sim,46,Sim,Artista,11.0,Média,5.0,Cat_6,C
462222,Masculino,Não,20,Não,Enfermagem,1.0,Baixa,6.0,Cat_4,D
459342,Feminino,Sim,84,Não,Direito,1.0,Alta,2.0,Cat_6,C
463006,Feminino,Não,41,Sim,Marketing,,Baixa,1.0,Cat_6,D
463029,Masculino,Sim,51,Não,Artista,,Média,3.0,Cat_6,C
460767,Masculino,Sim,57,Sim,Entretenimento,8.0,Média,5.0,Cat_2,A
464319,Feminino,Não,33,Não,Medicina,0.0,Baixa,1.0,Cat_6,A
462828,Masculino,Não,25,Não,Marketing,3.0,Baixa,3.0,Cat_5,D
459873,Masculino,Sim,55,Sim,Artista,,Média,3.0,Cat_4,A
461608,Feminino,Sim,56,Sim,Empreendedorismo,,Alta,4.0,Cat_1,A
465155,Masculino,Sim,77,Sim,Direito,1.0,Baixa,1.0,Cat_6,C
461704,Masculino,Sim,30,Sim,Enfermagem,1.0,Baixa,2.0,Cat_6,A
464826,Masculino,Não,23,Não,Enfermagem,6.0,Baixa,5.0,Cat_4,D
462677,Feminino,Não,43,Sim,Artista,2.0,Baixa,4.0,Cat_6,B
465006,Masculino,Não,39,Sim,Entretenimento,5.0,Baixa,1.0,Cat_6,A
463483,Masculino,Sim,29,Não,Empreendedorismo,1.0,Alta,2.0,Cat_6,D
459816,Masculino,Sim,37,Sim,Medicina,,Baixa,2.0,Cat_6,D
459002,Feminino,Sim,45,Não,Engenharia,2.0,Baixa,2.0,Cat_6,D
465990,Masculino,Sim,48,Não,Empreendedorismo,2.0,Alta,2.0,Cat_2,D
466044,Masculino,Sim,27,Não,Entretenimento,0.0,Média,4.0,Cat_6,A
461163,Feminino,Sim,60,Não,Entretenimento,9.0,Baixa,4.0,Cat_3,B
467106,Masculino,Sim,45,Sim,Entretenimento,4.0,Média,3.0,Cat_2,B
467373,Masculino,Não,31,Sim,Enfermagem,,Baixa,1.0,Cat_6,D
461256,Masculino,Não,33,Não,Medicina,1.0,Baixa,4.0,Cat_4,C
466522,Masculino,,18,Não,,6.0,Alta,4.0,Cat_3,D
459010,Feminino,Sim,48,Sim,Artista,,Média,3.0,Cat_6,B
466537,Feminino,Sim,83,Não,Direito,,Baixa,2.0,Cat_6,A
459046,Masculino,Sim,57,Sim,Empreendedorismo,,Baixa,4.0,Cat_2,A
459335,Masculino,Não,26,Sim,Enfermagem,,Baixa,3.0,Cat_1,D
462695,Masculino,Sim,51,Sim,Artista,8.0,Baixa,5.0,Cat_6,A
466208,Masculino,Sim,67,Não,Empreendedorismo,2.0,Alta,1.0,Cat_6,C
462128,Masculino,Sim,38,Sim,Artista,9.0,Média,2.0,Cat_6,C
467329,Feminino,Não,40,Sim,Medicina,0.0,Baixa,1.0,Cat_6,C
461609,Feminino,Sim,45,Sim,Artista,5.0,Média,2.0,Cat_6,B
464470,Masculino,Sim,48,Sim,Artista,0.0,Média,4.0,Cat_6,C
462705,Feminino,Sim,69,Não,Direito,0.0,Média,2.0,Cat_6,C
465255,Masculino,Não,21,Não,Enfermagem,9.0,Baixa,5.0,Cat_6,D
462536,Feminino,Sim,48,Não,Engenharia,1.0,Alta,,Cat_6,B
461186,Feminino,Não,18,Não,Enfermagem,,Baixa,3.0,Cat_3,D
466018,Masculino,Sim,72,Sim,Artista,0.0,Baixa,3.0,Cat_4,C
461385,Masculino,Sim,85,Não,Direito,,Baixa,1.0,Cat_6,D
459115,Feminino,Não,21,Não,Marketing,1.0,Baixa,5.0,Cat_4,D
461263,Feminino,Sim,48,Sim,Artista,1.0,Baixa,1.0,Cat_4,A
460027,Feminino,Não,37,Sim,Entretenimento,6.0,Baixa,,Cat_6,A
460366,Masculino,Não,28,Não,Enfermagem,1.0,Baixa,5.0,Cat_4,D
464106,Masculino,Sim,55,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6,A
465696,Feminino,Não,56,Sim,Artista,0.0,Baixa,2.0,Cat_6,C
461627,Masculino,Sim,50,Sim,Medicina,1.0,Baixa,2.0,Cat_6,C
467963,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
462437,Masculino,Não,18,Não,Enfermagem,0.0,Baixa,6.0,Cat_6,D
467543,Masculino,Sim,68,Sim,Direito,0.0,Alta,2.0,Cat_6,B
465206,Masculino,Sim,47,Sim,Artista,13.0,Baixa,1.0,Cat_6,C
463040,Masculino,Sim,75,Não,Direito,1.0,Alta,2.0,Cat_6,B
461668,Masculino,Sim,50,Sim,Artista,3.0,Média,4.0,Cat_2,C
461955,Masculino,Não,31,Sim,Enfermagem,0.0,Baixa,4.0,Cat_6,D
467139,Feminino,Não,30,Sim,Artista,0.0,Baixa,3.0,Cat_6,A
459366,Feminino,Sim,41,Sim,Artista,0.0,Baixa,4.0,Cat_6,A
460689,Masculino,Sim,41,,Empreendedorismo,6.0,Alta,2.0,Cat_3,A
462167,Feminino,Sim,35,Não,Enfermagem,2.0,Baixa,1.0,Cat_6,A
466752,Masculino,Sim,37,Sim,Enfermagem,0.0,Baixa,1.0,Cat_6,D
462778,Masculino,Sim,60,Sim,Entretenimento,0.0,Baixa,,Cat_6,D
466902,Masculino,Sim,50,Sim,Medicina,0.0,Média,3.0,Cat_6,C
459534,Masculino,Sim,36,Sim,Artista,0.0,Média,2.0,Cat_6,C
463399,Feminino,Não,26,Não,Marketing,3.0,Baixa,3.0,Cat_3,A
465538,Masculino,Sim,62,Não,,7.0,Alta,2.0,Cat_6,D
464878,Masculino,Não,22,Não,Enfermagem,0.0,Baixa,4.0,Cat_4,D
467599,Feminino,Não,19,Não,Enfermagem,0.0,Baixa,3.0,Cat_6,D
466226,Feminino,Sim,45,Sim,Artista,0.0,Média,5.0,Cat_6,C
463576,Feminino,Não,31,Não,Medicina,0.0,Baixa,4.0,Cat_6,D
464911,Masculino,Sim,56,Sim,Artista,0.0,Média,3.0,Cat_4,C
466457,Feminino,Sim,62,,Direito,8.0,Baixa,5.0,Cat_6,A
463909,Feminino,Não,25,Sim,Enfermagem,1.0,Baixa,3.0,Cat_6,B
466099,Feminino,Sim,73,Sim,Direito,1.0,Baixa,1.0,Cat_6,B
464427,Masculino,Sim,62,Sim,Medicina,1.0,Média,4.0,Cat_3,C
463951,Masculino,Sim,46,Não,Entretenimento,0.0,Média,3.0,Cat_6,A
