codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia
461410,Masculino,Sim,79,Nao,,0,Media,2
460857,Masculino,Nao,31,Nao,Entretenimento,1,Baixa,1
464300,Masculino,Sim,42,Sim,Artista,0,Baixa,3
460532,Feminino,Nao,18,Nao,,0,Baixa,6
463287,Masculino,Sim,50,Sim,Artista,1,Media,4
461392,Masculino,Sim,71,Sim,Artista,0,Media,5
461546,Feminino,Sim,72,Nao,Direito,1,Baixa,3
467780,Masculino,Sim,47,Sim,Artista,,Baixa,3
462130,Masculino,Sim,45,Sim,Artista,9,Media,2
464684,Feminino,Nao,40,Nao,Engenharia,9,Baixa,5
462276,Feminino,Nao,36,Sim,Engenharia,4,Baixa,1
462142,Feminino,Nao,42,Sim,Artista,,Baixa,1
462417,Masculino,Nao,30,Nao,Enfermagem,4,Baixa,4
466463,Feminino,Nao,29,Sim,Enfermagem,2,Baixa,4
464736,Masculino,Nao,28,Sim,Engenharia,0,Baixa,5
467520,Masculino,,22,Nao,Enfermagem,,Baixa,2
459835,Masculino,Sim,85,Nao,Direito,,Baixa,1
463855,Feminino,Sim,40,Sim,Artista,1,Media,2
460344,Feminino,Sim,52,Sim,Artista,14,Media,2
466211,Masculino,Sim,47,Sim,Artista,0,Baixa,
460139,Masculino,Nao,26,Nao,Artista,6,Baixa,6
464126,Feminino,Nao,55,Sim,Marketing,3,Baixa,1
461286,Feminino,Nao,20,Nao,Medicina,4,Baixa,4
461621,Feminino,Sim,87,Sim,Direito,0,Alta,2
460163,Masculino,Nao,28,Nao,Enfermagem,0,Baixa,2
461958,Masculino,Nao,38,Nao,Artista,2,Baixa,2
464875,Masculino,Sim,42,Nao,Entretenimento,1,Baixa,2
464791,Masculino,Sim,42,Nao,Marketing,0,Alta,6
464579,Feminino,Nao,29,Nao,Engenharia,1,Baixa,4
463531,Masculino,Nao,32,Sim,Medicina,0,Baixa,4
462651,Masculino,Sim,38,Nao,Empreendedorismo,,Alta,5
465486,Feminino,Sim,59,Nao,Artista,1,Alta,2
460882,Masculino,Nao,22,Nao,Enfermagem,0,Baixa,2
467162,Feminino,Nao,26,Nao,Responsavel pela Casa,9,Baixa,
461298,Feminino,Sim,78,Sim,Artista,1,Alta,2
461595,Feminino,Nao,32,Sim,Enfermagem,0,Baixa,3
459260,Masculino,Sim,37,Sim,Artista,0,Media,4
462772,Masculino,Sim,37,Sim,Enfermagem,1,Alta,4
462941,Masculino,Nao,67,Nao,Direito,,Baixa,2
459143,Masculino,Sim,47,Nao,Artista,0,Alta,4
464532,Feminino,Sim,68,Sim,Direito,0,Alta,2
460056,Masculino,Nao,30,Sim,Enfermagem,3,Baixa,5
466761,Feminino,Sim,48,Sim,Entretenimento,2,Baixa,1
465469,Feminino,Nao,43,Sim,Artista,6,Baixa,1
461886,Masculino,Sim,33,Sim,Enfermagem,9,Baixa,2
465680,Masculino,Sim,31,Nao,Enfermagem,0,Media,5
459316,Masculino,Sim,32,Sim,Enfermagem,1,Baixa,2
465609,Feminino,Nao,21,Nao,Enfermagem,1,Baixa,4
467009,Feminino,Nao,29,Nao,Responsavel pela Casa,2,Baixa,4
461766,Feminino,Sim,35,Sim,Artista,1,Baixa,2
464938,Masculino,Sim,46,Nao,Artista,0,Baixa,3
462034,Feminino,Sim,38,Sim,Artista,9,Alta,2
464049,Feminino,Nao,32,Sim,Enfermagem,1,Baixa,3
467925,Feminino,Nao,28,Sim,Artista,3,Baixa,7
463711,Feminino,Sim,68,Sim,Direito,3,Baixa,1
463846,Feminino,Sim,45,Sim,Artista,4,Baixa,1
462064,Masculino,Sim,58,Sim,Artista,0,Media,3
463249,Masculino,Nao,28,Nao,Entretenimento,1,Baixa,2
464217,Feminino,Nao,32,Nao,Enfermagem,12,Baixa,3
463378,Masculino,Nao,30,Sim,Medicina,1,Baixa,1
463035,Feminino,Sim,42,Nao,Responsavel pela Casa,3,Media,4
459656,Masculino,Nao,22,Nao,,,Baixa,6
463114,Masculino,Nao,41,Sim,Artista,,Baixa,3
465309,Feminino,Nao,18,Nao,Enfermagem,6,Baixa,4
462688,Feminino,Sim,29,Sim,Enfermagem,8,Baixa,3
459255,Feminino,Nao,33,Sim,Enfermagem,0,Baixa,3
467385,Masculino,Nao,47,Nao,Artista,1,Baixa,
467492,Feminino,Sim,57,Sim,Medicina,1,Baixa,2
460789,Masculino,Sim,36,Sim,Empreendedorismo,1,Baixa,3
467307,Masculino,Sim,57,Sim,Empreendedorismo,1,Alta,3
464026,Masculino,Nao,18,Nao,Enfermagem,1,Baixa,2
464645,Masculino,,52,Sim,Artista,1,Media,5
462493,Masculino,Sim,52,Sim,Artista,1,Media,6
460685,Masculino,Nao,51,,Artista,6,Baixa,4
460452,Feminino,Sim,37,Sim,Entretenimento,0,Media,2
459322,Masculino,Nao,36,Sim,Marketing,0,Baixa,1
464066,Feminino,Nao,29,Sim,Enfermagem,9,Baixa,3
461114,Masculino,Sim,45,Sim,Artista,1,Media,4
465165,Masculino,Nao,61,Sim,Artista,0,Baixa,1
464526,Masculino,Sim,52,Sim,Entretenimento,1,Media,4
460666,Feminino,Sim,49,Sim,Responsavel pela Casa,14,Baixa,1
465417,Masculino,Sim,40,Sim,Entretenimento,,Media,2
464096,Feminino,Nao,31,Nao,Enfermagem,1,Baixa,5
464891,Masculino,Sim,42,Nao,Entretenimento,1,Baixa,3
460107,Masculino,Sim,51,Sim,Engenharia,1,Media,5
467708,Feminino,Nao,42,Sim,Enfermagem,8,Baixa,1
461873,Masculino,Nao,29,Sim,Medicina,1,Baixa,4
465181,Feminino,Nao,33,Sim,Enfermagem,8,Baixa,1
467204,Masculino,Nao,27,Sim,Enfermagem,,Baixa,3
467320,Feminino,Nao,21,Nao,Enfermagem,0,Baixa,4
459468,Masculino,Sim,35,Nao,Artista,9,Media,3
467316,Feminino,Nao,42,Sim,Medicina,0,Baixa,1
466182,Feminino,Nao,41,Sim,Artista,2,Baixa,1
463757,Masculino,Nao,39,Sim,Artista,0,Baixa,3
462314,Feminino,Nao,28,Nao,Medicina,14,Baixa,1
466392,Feminino,Sim,45,Sim,Engenharia,3,Media,
466652,Feminino,Sim,61,Sim,Medicina,1,Media,2
461664,Masculino,Sim,62,Sim,Artista,0,Media,4
464105,Masculino,Sim,65,Sim,Entretenimento,1,Media,2
466790,Masculino,Sim,45,Sim,Medicina,1,Media,2
463844,Feminino,Sim,26,Sim,Engenharia,9,Baixa,2
462913,Feminino,Nao,25,Sim,Artista,4,Baixa,5
465541,Feminino,Sim,45,Sim,Artista,1,Media,4
459149,Masculino,Sim,43,Nao,Empreendedorismo,0,Alta,4
464508,Masculino,Sim,49,Sim,Empreendedorismo,1,Alta,3
458999,Masculino,Sim,55,Sim,Artista,1,Media,2
459947,Feminino,Nao,37,Sim,Artista,3,Baixa,1
465500,Masculino,Sim,65,Sim,Entretenimento,1,Alta,2
466009,Feminino,Nao,32,Nao,,10,Baixa,5
466338,Feminino,Nao,39,Nao,Engenharia,0,Baixa,3
465122,Feminino,Sim,40,Sim,Artista,2,Media,2
465230,Masculino,Sim,72,Sim,Entretenimento,1,Media,3
466369,Feminino,Nao,38,Nao,Responsavel pela Casa,5,Baixa,1
463939,Masculino,Nao,26,Nao,Marketing,0,Baixa,5
460825,Masculino,Nao,30,Sim,Medicina,1,Baixa,3
461125,Masculino,Sim,51,Sim,Responsavel pela Casa,1,Baixa,
463471,Masculino,Nao,57,Sim,Marketing,1,Baixa,4
467415,Feminino,Nao,31,Sim,Enfermagem,1,Baixa,1
465879,Masculino,Nao,39,Sim,Artista,0,Baixa,1
463961,Feminino,Nao,30,Nao,Engenharia,0,Baixa,4
462634,Feminino,Sim,43,Nao,Artista,0,Media,3
463622,Masculino,Nao,27,Sim,Enfermagem,8,Baixa,1
466624,Feminino,Sim,46,Nao,Artista,0,Media,4
467785,Masculino,Sim,43,Nao,Artista,1,Baixa,2
461928,Masculino,Sim,69,Sim,Direito,,Baixa,1
460578,Masculino,Sim,28,Nao,Entretenimento,8,Media,4
460198,Masculino,Nao,43,Sim,Entretenimento,9,Baixa,1
467468,Feminino,Nao,27,Nao,Enfermagem,,Baixa,5
463581,Feminino,Nao,28,Sim,Enfermagem,1,Baixa,3
463968,Masculino,Nao,33,Nao,Artista,,Baixa,4
465414,Feminino,Nao,30,Nao,Engenharia,0,Baixa,1
464574,Masculino,Nao,58,Nao,Enfermagem,4,Baixa,2
462312,Feminino,Nao,38,Sim,Engenharia,8,Baixa,4
467971,Feminino,Nao,31,Sim,Artista,1,Baixa,4
464746,Masculino,Sim,32,Nao,Empreendedorismo,4,Media,5
459298,Masculino,Sim,45,Sim,Artista,4,Media,4
466414,Masculino,Sim,66,Sim,Artista,1,Baixa,3
460773,Feminino,Sim,51,Sim,Artista,1,Media,3
461594,Feminino,Sim,59,Sim,Artista,,Media,2
462713,Feminino,Nao,40,Sim,Engenharia,,Baixa,1
465163,Masculino,Sim,46,Sim,Artista,11,Media,5
462222,Masculino,Nao,20,Nao,Enfermagem,1,Baixa,6
459342,Feminino,Sim,84,Nao,Direito,1,Alta,2
463006,Feminino,Nao,41,Sim,Marketing,,Baixa,1
463029,Masculino,Sim,51,Nao,Artista,,Media,3
460767,Masculino,Sim,57,Sim,Entretenimento,8,Media,5
464319,Feminino,Nao,33,Nao,Medicina,0,Baixa,1
462828,Masculino,Nao,25,Nao,Marketing,3,Baixa,3
459873,Masculino,Sim,55,Sim,Artista,,Media,3
461608,Feminino,Sim,56,Sim,Empreendedorismo,,Alta,4
465155,Masculino,Sim,77,Sim,Direito,1,Baixa,1
461704,Masculino,Sim,30,Sim,Enfermagem,1,Baixa,2
464826,Masculino,Nao,23,Nao,Enfermagem,6,Baixa,5
462677,Feminino,Nao,43,Sim,Artista,2,Baixa,4
465006,Masculino,Nao,39,Sim,Entretenimento,5,Baixa,1
463483,Masculino,Sim,29,Nao,Empreendedorismo,1,Alta,2
459816,Masculino,Sim,37,Sim,Medicina,,Baixa,2
459002,Feminino,Sim,45,Nao,Engenharia,2,Baixa,2
465990,Masculino,Sim,48,Nao,Empreendedorismo,2,Alta,2
466044,Masculino,Sim,27,Nao,Entretenimento,0,Media,4
461163,Feminino,Sim,60,Nao,Entretenimento,9,Baixa,4
467106,Masculino,Sim,45,Sim,Entretenimento,4,Media,3
467373,Masculino,Nao,31,Sim,Enfermagem,,Baixa,1
461256,Masculino,Nao,33,Nao,Medicina,1,Baixa,4
466522,Masculino,,18,Nao,,6,Alta,4
459010,Feminino,Sim,48,Sim,Artista,,Media,3
466537,Feminino,Sim,83,Nao,Direito,,Baixa,2
459046,Masculino,Sim,57,Sim,Empreendedorismo,,Baixa,4
459335,Masculino,Nao,26,Sim,Enfermagem,,Baixa,3
462695,Masculino,Sim,51,Sim,Artista,8,Baixa,5
466208,Masculino,Sim,67,Nao,Empreendedorismo,2,Alta,1
462128,Masculino,Sim,38,Sim,Artista,9,Media,2
467329,Feminino,Nao,40,Sim,Medicina,0,Baixa,1
461609,Feminino,Sim,45,Sim,Artista,5,Media,2
464470,Masculino,Sim,48,Sim,Artista,0,Media,4
462705,Feminino,Sim,69,Nao,Direito,0,Media,2
465255,Masculino,Nao,21,Nao,Enfermagem,9,Baixa,5
462536,Feminino,Sim,48,Nao,Engenharia,1,Alta,
461186,Feminino,Nao,18,Nao,Enfermagem,,Baixa,3
466018,Masculino,Sim,72,Sim,Artista,0,Baixa,3
461385,Masculino,Sim,85,Nao,Direito,,Baixa,1
459115,Feminino,Nao,21,Nao,Marketing,1,Baixa,5
461263,Feminino,Sim,48,Sim,Artista,1,Baixa,1
460027,Feminino,Nao,37,Sim,Entretenimento,6,Baixa,
460366,Masculino,Nao,28,Nao,Enfermagem,1,Baixa,5
464106,Masculino,Sim,55,Sim,Entretenimento,1,Baixa,2
465696,Feminino,Nao,56,Sim,Artista,0,Baixa,2
461627,Masculino,Sim,50,Sim,Medicina,1,Baixa,2
467963,Masculino,Nao,21,Nao,Enfermagem,1,Baixa,4
462437,Masculino,Nao,18,Nao,Enfermagem,0,Baixa,6
467543,Masculino,Sim,68,Sim,Direito,0,Alta,2
465206,Masculino,Sim,47,Sim,Artista,13,Baixa,1
463040,Masculino,Sim,75,Nao,Direito,1,Alta,2
461668,Masculino,Sim,50,Sim,Artista,3,Media,4
461955,Masculino,Nao,31,Sim,Enfermagem,0,Baixa,4
467139,Feminino,Nao,30,Sim,Artista,0,Baixa,3
459366,Feminino,Sim,41,Sim,Artista,0,Baixa,4
460689,Masculino,Sim,41,,Empreendedorismo,6,Alta,2
462167,Feminino,Sim,35,Nao,Enfermagem,2,Baixa,1
466752,Masculino,Sim,37,Sim,Enfermagem,0,Baixa,1
462778,Masculino,Sim,60,Sim,Entretenimento,0,Baixa,
466902,Masculino,Sim,50,Sim,Medicina,0,Media,3
459534,Masculino,Sim,36,Sim,Artista,0,Media,2
463399,Feminino,Nao,26,Nao,Marketing,3,Baixa,3
465538,Masculino,Sim,62,Nao,,7,Alta,2
464878,Masculino,Nao,22,Nao,Enfermagem,0,Baixa,4
467599,Feminino,Nao,19,Nao,Enfermagem,0,Baixa,3
466226,Feminino,Sim,45,Sim,Artista,0,Media,5
463576,Feminino,Nao,31,Nao,Medicina,0,Baixa,4
464911,Masculino,Sim,56,Sim,Artista,0,Media,3
466457,Feminino,Sim,62,,Direito,8,Baixa,5
463909,Feminino,Nao,25,Sim,Enfermagem,1,Baixa,3
466099,Feminino,Sim,73,Sim,Direito,1,Baixa,1
464427,Masculino,Sim,62,Sim,Medicina,1,Media,4
463951,Masculino,Sim,46,Nao,Entretenimento,0,Media,3
465638,Feminino,Sim,51,Sim,Artista,,Baixa,
465289,Masculino,Sim,25,Sim,Empreendedorismo,1,Alta,2
466718,Masculino,Sim,66,,Empreendedorismo,0,Alta,2
464219,Masculino,Nao,27,Sim,Marketing,1,Baixa,2
467098,Masculino,Sim,87,Nao,Empreendedorismo,1,Baixa,2
467451,Feminino,Sim,47,Sim,Artista,0,Baixa,1
465137,Masculino,Sim,57,Sim,Artista,1,Media,4
462289,Masculino,Sim,60,Sim,Artista,0,Media,4
467459,Masculino,Sim,40,Sim,Empreendedorismo,,Alta,5
460308,Feminino,Nao,32,Sim,Medicina,7,Baixa,
467647,Masculino,Nao,28,Sim,Enfermagem,2,Baixa,3
459803,Masculino,Nao,39,Sim,Medicina,4,Baixa,3
465972,Feminino,Nao,47,Sim,Marketing,9,Baixa,1
459414,Feminino,Nao,39,Sim,,8,Baixa,
466173,Masculino,Nao,28,Nao,Entretenimento,1,Baixa,
464136,Masculino,Sim,69,Sim,Artista,0,Media,3
459286,Feminino,Nao,42,Sim,Artista,0,Baixa,1
463580,Feminino,Sim,46,Sim,Engenharia,1,Baixa,1
466636,Feminino,Nao,23,Nao,Marketing,3,Baixa,3
461064,Masculino,Nao,45,Sim,Artista,1,Baixa,5
461597,Feminino,Sim,38,Sim,Medicina,1,Media,4
458990,Feminino,Sim,71,Nao,Direito,1,Alta,3
461351,Feminino,Nao,26,Nao,Medicina,0,Baixa,2
464420,Feminino,Sim,60,Sim,Artista,8,Alta,2
462060,Feminino,Sim,46,Sim,Artista,1,Media,2
465707,Masculino,Sim,39,Sim,Entretenimento,1,Media,4
463733,Feminino,Nao,18,Nao,Enfermagem,1,Baixa,3
463960,Masculino,Sim,26,Sim,Medicina,1,Media,2
462395,Masculino,Sim,53,Sim,Artista,1,Alta,2
461015,Masculino,Sim,40,Sim,Entretenimento,1,Media,2
464965,Masculino,Sim,76,Nao,Empreendedorismo,,Baixa,7
466267,Masculino,Sim,26,Sim,Entretenimento,0,Media,3
464056,Feminino,Sim,65,Sim,Artista,0,Media,2
465898,Feminino,Nao,37,Sim,Artista,12,Baixa,2
465361,Masculino,Nao,25,Nao,Enfermagem,0,Baixa,4
461394,Feminino,Nao,21,Nao,Engenharia,0,Baixa,5
466269,Feminino,Nao,25,Nao,Enfermagem,0,Baixa,4
466213,Masculino,Nao,23,Nao,Enfermagem,4,Baixa,5
465550,Feminino,Nao,30,Sim,Enfermagem,1,Baixa,6
463451,Feminino,Nao,30,Nao,Medicina,0,Baixa,4
463877,Masculino,Sim,42,Nao,Entretenimento,0,Media,4
459499,Feminino,Sim,81,Nao,Direito,,Alta,2
463876,Masculino,Sim,49,Sim,Entretenimento,1,Media,5
465448,Masculino,Nao,32,Nao,Enfermagem,0,Baixa,3
463041,Feminino,Sim,43,Sim,Artista,,Media,4
459325,Masculino,Sim,26,Nao,Empreendedorismo,9,Alta,4
467233,Feminino,Nao,67,Nao,Artista,1,Baixa,2
465264,Masculino,Sim,88,Nao,Empreendedorismo,0,Baixa,1
461811,Feminino,Nao,40,Sim,Enfermagem,8,Baixa,4
466370,Feminino,,48,Sim,Artista,0,Baixa,4
465368,Masculino,Nao,18,Nao,Enfermagem,7,Baixa,3
461245,Masculino,Sim,39,Sim,,5,Media,3
467693,Masculino,Sim,61,Sim,Entretenimento,7,Alta,5
467879,Feminino,Sim,51,Sim,Artista,,Alta,4
461499,Feminino,Sim,25,Nao,Engenharia,0,Media,2
465936,Masculino,Nao,35,Sim,Artista,6,Baixa,3
459748,Masculino,Sim,46,Nao,Empreendedorismo,0,Alta,2
466376,Feminino,Sim,53,Nao,Responsavel pela Casa,2,Alta,3
460215,Masculino,Sim,48,Sim,Entretenimento,9,Baixa,1
462076,Masculino,Sim,75,Sim,Direito,1,Baixa,2
465756,Masculino,Nao,23,Nao,Enfermagem,1,Baixa,3
463573,Masculino,Nao,29,Nao,Medicina,1,Baixa,2
463455,Masculino,Sim,46,Nao,Artista,0,Baixa,2
460841,Feminino,Nao,61,Sim,Marketing,1,Baixa,1
463959,Feminino,Nao,37,Nao,Artista,1,Baixa,1
461792,Feminino,Nao,23,Nao,Enfermagem,6,Baixa,5
459118,Masculino,Nao,21,Nao,Enfermagem,,Baixa,8
462791,Feminino,Nao,33,Nao,Enfermagem,7,Baixa,4
460852,Masculino,Sim,74,Nao,Empreendedorismo,0,Baixa,
463102,Masculino,Nao,41,Nao,Entretenimento,0,Baixa,2
463302,Feminino,Sim,58,Sim,Engenharia,,Alta,4
462659,Masculino,Sim,25,Sim,Entretenimento,8,Media,2
463408,Masculino,Nao,33,Nao,Marketing,2,Baixa,3
462071,Masculino,Sim,43,Nao,Medicina,0,Baixa,2
464806,Masculino,Sim,25,Nao,Empreendedorismo,1,Baixa,2
463664,Feminino,Nao,26,Nao,Engenharia,0,Baixa,1
467795,Masculino,Nao,22,Nao,Enfermagem,1,Baixa,5
459141,Masculino,Sim,28,Nao,Artista,0,Media,2
465900,Feminino,Nao,36,Sim,Entretenimento,7,Baixa,1
467265,Feminino,Nao,28,Nao,Enfermagem,1,Baixa,3
464490,Masculino,Sim,85,Sim,Artista,1,Alta,4
461920,Masculino,Nao,30,Sim,Entretenimento,0,Baixa,
460411,Masculino,Sim,43,Sim,Enfermagem,7,Alta,2
466491,Masculino,Sim,82,Nao,Empreendedorismo,1,Alta,2
459062,Masculino,,48,Sim,Empreendedorismo,,Alta,5
465248,Feminino,Nao,18,Nao,Enfermagem,3,Baixa,3
463308,Masculino,Sim,53,Sim,Engenharia,1,Baixa,2
463478,Masculino,Sim,50,Sim,Artista,0,Media,4
465396,Feminino,Sim,39,Nao,Engenharia,9,Media,6
461954,Feminino,Sim,35,Nao,Engenharia,2,Media,6
467287,Masculino,Nao,28,Sim,Entretenimento,,Baixa,3
463800,Feminino,Nao,33,Sim,Engenharia,1,Baixa,3
459894,Feminino,Sim,35,Sim,Enfermagem,1,Baixa,3
459778,Masculino,Sim,48,Sim,Entretenimento,0,Media,4
464662,Feminino,Sim,50,Sim,Artista,1,Alta,3
460878,Masculino,Sim,47,Nao,Entretenimento,0,Media,4
462187,Feminino,Nao,50,Sim,Artista,4,Baixa,1
462675,Masculino,Sim,56,Sim,Artista,,Baixa,4
461908,Feminino,Nao,26,Nao,Enfermagem,10,Baixa,1
461951,Masculino,Nao,21,Nao,Enfermagem,0,Baixa,4
465352,Masculino,Sim,61,Sim,Entretenimento,1,Media,4
464258,Feminino,Sim,88,Nao,Direito,0,Alta,2
464215,Masculino,Nao,72,Nao,Marketing,1,Baixa,2
467561,Masculino,Sim,61,Sim,Artista,1,Baixa,2
460322,Feminino,Sim,45,Nao,Engenharia,8,Baixa,
464665,Feminino,Sim,51,Nao,Engenharia,1,Media,5
460670,Masculino,Nao,42,Sim,Artista,6,Baixa,2
461486,Masculino,Sim,59,Nao,Entretenimento,8,Media,3
459526,Feminino,Nao,45,Sim,Enfermagem,4,Baixa,1
465429,Feminino,Sim,68,Sim,Artista,,Media,3
466492,Feminino,Sim,85,Sim,Direito,0,Alta,2
459489,Masculino,Sim,46,Sim,Medicina,1,Media,4
459681,Feminino,Sim,32,Sim,Artista,0,Media,2
462971,Feminino,Sim,70,Sim,Engenharia,0,Baixa,1
461233,Masculino,Sim,37,Sim,Entretenimento,,Baixa,
461221,Feminino,Nao,30,Nao,Marketing,1,Baixa,4
464090,Feminino,Nao,33,Sim,Engenharia,1,Baixa,2
459863,Masculino,Sim,61,Nao,Enfermagem,,Baixa,3
459822,Feminino,Nao,37,Sim,Engenharia,0,Baixa,1
462540,Masculino,Sim,32,Sim,Entretenimento,6,Baixa,2
467411,Masculino,Sim,52,Sim,Artista,0,Alta,2
463997,Feminino,Sim,42,Nao,Entretenimento,0,Media,3
464103,Masculino,Sim,47,Sim,Artista,3,Media,2
465751,Feminino,Sim,52,Sim,Artista,9,Baixa,2
459797,Masculino,Sim,66,Sim,Entretenimento,0,Media,3
460798,Feminino,Nao,28,Nao,Engenharia,,Baixa,6
464572,Feminino,Sim,47,Sim,Marketing,1,Baixa,1
462352,Masculino,Sim,52,Sim,Entretenimento,1,Media,3
460513,Masculino,Nao,27,Nao,Enfermagem,2,Baixa,4
463228,Feminino,Sim,56,Sim,Artista,0,Media,5
464765,Feminino,Sim,53,Nao,Engenharia,7,Media,6
463720,Feminino,Sim,45,Sim,Artista,1,Media,4
460799,Feminino,Nao,37,Nao,Responsavel pela Casa,1,Baixa,1
460891,Feminino,Sim,36,Nao,Artista,2,Media,4
460311,Masculino,Nao,25,Sim,Entretenimento,2,Baixa,3
466727,Feminino,Sim,45,Sim,Artista,1,Media,2
466157,Masculino,Sim,72,Sim,Responsavel pela Casa,9,Baixa,
465138,Masculino,Nao,35,Sim,Entretenimento,1,Baixa,3
466361,Feminino,Sim,72,Sim,Direito,1,Alta,2
463154,Feminino,Sim,31,Nao,Artista,1,Baixa,4
462967,Masculino,Sim,47,Nao,Entretenimento,4,Media,3
460908,Masculino,Nao,20,Nao,Enfermagem,7,Baixa,3
467560,Feminino,Sim,73,Sim,Direito,1,Baixa,2
463404,Masculino,Sim,29,Nao,Medicina,,Alta,2
463281,Masculino,Sim,25,Nao,Entretenimento,3,Media,2
462466,Masculino,Sim,52,Sim,Empreendedorismo,0,Alta,4
463744,Feminino,Nao,27,Sim,Artista,1,Baixa,6
464209,Masculino,Sim,52,Sim,Empreendedorismo,1,Media,4
462528,Feminino,Sim,49,Sim,Artista,0,Baixa,1
459518,Masculino,Sim,60,,,,Media,4
460061,Masculino,Nao,45,Sim,Marketing,0,Baixa,1
466188,Masculino,Sim,59,Sim,Artista,4,Baixa,1
467914,Feminino,Nao,18,Nao,Enfermagem,8,Baixa,5
462758,Masculino,Nao,18,Nao,Enfermagem,0,Baixa,3
465704,Masculino,Sim,55,Nao,Artista,1,Baixa,1
460397,Feminino,Nao,59,Sim,Entretenimento,1,Baixa,1
466676,Masculino,Nao,22,Nao,Enfermagem,0,Baixa,2
465024,Masculino,Sim,52,Sim,Empreendedorismo,0,Alta,4
461630,Masculino,Sim,51,Sim,Artista,1,Media,3
465328,Masculino,Sim,35,Nao,Empreendedorismo,0,Alta,5
461220,Feminino,Nao,26,Nao,Empreendedorismo,8,Baixa,3
463935,Masculino,Sim,38,Sim,Entretenimento,1,Media,2
460514,Masculino,Sim,43,Sim,Medicina,1,Baixa,4
466262,Masculino,Nao,41,Sim,Entretenimento,1,Baixa,2
467094,Feminino,Nao,27,Nao,Responsavel pela Casa,8,Baixa,
459280,Masculino,Sim,60,Sim,,0,Baixa,1
464581,Feminino,Nao,25,Nao,Medicina,,Baixa,4
459624,Masculino,Nao,18,Nao,Enfermagem,,Baixa,5
460890,Masculino,Sim,47,Sim,Artista,0,Media,4
466415,Masculino,Sim,71,Nao,Marketing,1,Baixa,1
462392,Feminino,Nao,32,Sim,Entretenimento,1,Baixa,3
459706,Masculino,Sim,60,Sim,Entretenimento,1,Media,3
464429,Feminino,Nao,33,Sim,Enfermagem,0,Baixa,
467446,Feminino,Nao,37,Sim,Artista,9,Baixa,1
460528,Masculino,Sim,48,Sim,Responsavel pela Casa,9,Baixa,1
464836,Feminino,,33,Nao,Engenharia,7,Alta,5
459212,Feminino,Sim,68,Sim,Artista,1,Media,2
462364,Masculino,Sim,51,Nao,Artista,0,Baixa,3
464549,Masculino,Sim,52,Sim,Empreendedorismo,1,Baixa,4
464555,Masculino,Sim,31,Sim,Marketing,13,Alta,4
462027,Masculino,Nao,39,Nao,Engenharia,1,Baixa,1
467110,Masculino,,60,Sim,Direito,1,Alta,1
467123,Feminino,Sim,50,Sim,Empreendedorismo,4,Alta,3
459599,Feminino,Nao,19,Nao,Enfermagem,,Baixa,4
467826,Masculino,Nao,18,Nao,Enfermagem,0,Baixa,6
461837,Masculino,Sim,37,Sim,Artista,0,Baixa,2
467328,Feminino,Sim,50,Sim,Medicina,1,Media,3
467962,Feminino,Nao,20,Nao,Enfermagem,0,Baixa,
464025,Masculino,Nao,19,Nao,Enfermagem,1,Baixa,6
460385,Masculino,Nao,31,Sim,Enfermagem,0,Baixa,4
462551,Masculino,Sim,53,Sim,Medicina,14,Media,2
462047,Feminino,Sim,26,Sim,Artista,12,Media,2
459958,Masculino,Nao,37,Sim,Enfermagem,8,Baixa,3
465690,Feminino,Sim,49,Nao,Enfermagem,,Media,2
459221,Masculino,Sim,70,Nao,Entretenimento,,Baixa,1
461059,Feminino,Sim,48,Nao,Direito,1,Alta,2
461227,Masculino,Nao,21,Nao,Enfermagem,0,Baixa,4
466246,Masculino,Nao,19,Nao,Enfermagem,0,Baixa,4
462619,Masculino,,61,Nao,,0,Alta,
459561,Masculino,Nao,31,Nao,Enfermagem,,Baixa,3
467048,Feminino,Sim,65,Sim,Direito,0,Alta,3
467362,Masculino,Sim,73,Nao,Empreendedorismo,1,Baixa,1
459846,Feminino,Sim,50,Sim,Artista,1,Media,3
460351,Masculino,Sim,70,Sim,Direito,0,Baixa,1
459515,Masculino,Sim,58,Sim,Engenharia,0,Baixa,1
460499,Feminino,,58,Nao,Marketing,14,Alta,6
460829,Masculino,Nao,18,Sim,Enfermagem,1,Baixa,2
466559,Masculino,Nao,32,Nao,Enfermagem,0,Baixa,4
467236,Feminino,Nao,40,Sim,Direito,4,Baixa,1
461816,Feminino,Nao,49,Sim,Marketing,0,Baixa,5
467409,Masculino,Nao,35,Sim,Artista,8,Baixa,1
466299,Feminino,Sim,40,Sim,Engenharia,0,Baixa,2
464565,Masculino,Nao,30,Sim,Marketing,12,Baixa,4
465906,Feminino,Nao,35,Sim,Artista,5,Baixa,1
460950,Masculino,Sim,28,Nao,Medicina,0,Baixa,5
466654,Masculino,Nao,30,,Marketing,8,Baixa,1
459649,Masculino,Sim,39,Sim,Enfermagem,1,Media,2
461077,Masculino,Nao,39,Sim,Entretenimento,1,Baixa,8
464642,Feminino,Sim,26,Sim,Engenharia,6,Alta,7
463741,Masculino,Sim,36,Sim,Artista,0,Alta,3
460594,Feminino,Nao,26,Sim,Responsavel pela Casa,9,Baixa,
465253,Masculino,Nao,21,Nao,Enfermagem,1,Baixa,3
